t,y1
2.12,0.00115044319176293
2.13,0.000921971968795693
2.14,0.000738952424165796
2.15,0.000592254613765558
2.16,0.000474669212966076
2.17,0.00038041552558075
2.18,0.000304867655212363
2.19,0.000244318900856317
2.2,0.000195802645371095
2.21,0.000157152923119767
2.22,0.000126066546048357
2.23,0.000101129150510821
2.24,8.11659063511969e-05
2.25,6.50476427348722e-05
2.26,5.21600127743742e-05
2.27,4.18128374636275e-05
2.28,3.35193343848505e-05
2.29,2.70167029500567e-05
2.3,2.17074596517981e-05
2.31,1.7530050968783e-05
2.32,1.4135693727345e-05
2.33,1.13588099006328e-05
2.34,9.16176987991077e-06
2.35,7.3223680443215e-06
2.36,5.89040130023224e-06
2.37,4.70130286403876e-06
2.38,3.76889191581345e-06
2.39,3.0164949049878e-06
2.4,2.44122877564839e-06
2.41,2.01922925035177e-06
2.42,1.67788675461684e-06
2.43,1.37245779240585e-06
2.44,1.13236995862527e-06
2.45,9.75031250155855e-07
2.46,8.33540257151462e-07
2.47,6.83509569726593e-07
2.48,5.50153498584383e-07
2.49,4.66782100347858e-07
2.5,3.8848523529078e-07
2.51,3.06518782681186e-07
2.52,2.30468602605595e-07
2.53,1.8057578173134e-07
2.54,1.37820057915262e-07
2.55,1.0020884338333e-07
2.56,6.85131029074063e-08
2.57,4.66515181176583e-08
2.58,3.05439914954865e-08
2.59,1.94122220996082e-08
2.6,5.56014983918086e-09
2.61,-2.08182699249547e-08
2.62,-4.39479908801966e-08
2.63,-6.3829013026543e-08
2.64,-8.04613363639955e-08
2.65,-9.38449608925528e-08
2.66,-1.03979886612216e-07
2.67,-1.10866113522984e-07
2.68,-1.14503641624858e-07
2.69,-1.14892470917837e-07
2.7,-1.12032601401921e-07
2.71,-1.05924033077111e-07
2.72,-9.65667659434068e-08
2.73,-8.39608000008071e-08
2.74,-6.81061352493127e-08
2.75,-5.12444340425373e-08
2.76,-5.14320713734576e-08
2.77,-5.11182249122332e-08
2.78,-5.0302894658864e-08
2.79,-4.89860806133502e-08
2.8,-4.71677827756917e-08
2.81,-4.48480011458884e-08
2.82,-4.20267357239405e-08
2.83,-3.87039865098478e-08
2.84,-3.48797535036106e-08
2.85,-3.05540367052284e-08
2.86,-2.57268361147018e-08
2.87,-2.03981517320302e-08
2.88,-1.45679835572142e-08
2.89,-8.23633159025317e-09
2.9,-1.40319583114776e-09
2.91,1.67796140434653e-09
2.92,4.01950545754986e-09
2.93,5.99945271608571e-09
2.94,7.6178031799539e-09
2.95,8.87455684915457e-09
2.96,9.76971372368762e-09
2.97,1.03032738035531e-08
2.98,1.0475237088751e-08
2.99,1.02856035792813e-08
3,9.73437327514411e-09
