-0.03579952267303105, 0.0020108695652174546
-0.014319809069212375, 0.0020108695652174546
0.002386634844868729, 0
0, -0.026141304347826022
0.004773269689737458, -0.06434782608695655
0.002386634844868729, -0.11864130434782605
0.002386634844868729, -0.16086956521739132
0.002386634844868729, -0.22722826086956527
0.007159904534606187, -0.2935869565217391
0.016706443914081104, -0.33179347826086963
0.03102625298329359, -0.3679891304347827
0.045346062052505964, -0.30364130434782616
0.05727923627684961, -0.24934782608695644
0.08114558472553701, -0.1890217391304348
0.10739856801909303, -0.13673913043478259
0.1479713603818616, -0.09250000000000003
0.20047732696897375, -0.07641304347826083
0.2505966587112172, -0.06836956521739129
0.3484486873508353, -0.06434782608695655
0.47255369928400953, -0.062336956521739095
0.5632458233890214, -0.062336956521739095
0.6706443914081146, -0.062336956521739095
0.7446300715990455, -0.062336956521739095
0.9045346062052506, -0.062336956521739095
0.9045346062052506, -0.062336956521739095
1.100238663484487, -0.06032608695652175
1.2362768496420047, -0.0583152173913043
1.2362768496420047, -0.0583152173913043
1.39618138424821, -0.05630434782608695
1.596658711217184, -0.0583152173913043
1.8233890214797137, -0.0583152173913043
1.9737470167064441, -0.052282608695652155
2.0286396181384245, -0.03418478260869562
2.085918854415275, -0.018097826086956537
2.1193317422434372, -0.016086956521739082
2.1503579952267304, -0.016086956521739082
2.178997613365155, -0.014076086956521738
2.236276849642005, -0.014076086956521738
2.288782816229117, -0.014076086956521738
2.3389021479713605, -0.012065217391304284
2.389021479713604, -0.012065217391304284
2.4319809069212415, -0.012065217391304284
