t,y1
0.92,0.555873222682459
0.93,0.555672478807753
0.94,0.555482058477419
0.95,0.555301022168063
0.96,0.555128430356289
0.97,0.5549633435187
0.98,0.554804822131903
0.99,0.554651926672501
1,0.554503717617098
1.01,0.5543592554423
1.02,0.55421760062471
1.03,0.554077813640933
1.04,0.553948171240136
1.05,0.5538369392094
1.06,0.553731012392555
1.07,0.553629918231024
1.08,0.553533184166237
1.09,0.553440337639619
1.1,0.553350906092596
1.11,0.553264416966595
1.12,0.553180397703042
1.13,0.553098375743364
1.14,0.553017878528988
1.15,0.55293843350134
1.16,0.552864530520205
1.17,0.552800861634861
1.18,0.552740245568626
1.19,0.552682465023578
1.2,0.552627302701793
1.21,0.552574541305348
1.22,0.55252396353632
1.23,0.552475352096785
1.24,0.552428489688821
1.25,0.552383159014505
1.26,0.552339142775912
1.27,0.55229622367512
1.28,0.552256167349904
1.29,0.552220905832317
1.3,0.552187475989127
1.31,0.552155764096852
1.32,0.552125656432009
1.33,0.552097039271113
1.34,0.552069798890683
1.35,0.552043821567236
1.36,0.552018993577287
1.37,0.551995201197354
1.38,0.551972330703954
1.39,0.551950268373604
1.4,0.551927120099362
1.41,0.551901965593553
1.42,0.5518779284721
1.43,0.551855008735004
1.44,0.551833206382265
1.45,0.551812521413881
1.46,0.551792953829855
1.47,0.551774503630184
1.48,0.55175717081487
1.49,0.551740955383913
1.5,0.551725857337311
1.51,0.551711876675067
1.52,0.551699013397178
1.53,0.551687267503646
1.54,0.551676638994471
1.55,0.551667127869652
1.56,0.551658734129189
1.57,0.551651457773083
1.58,0.551645298801333
1.59,0.551640257213939
1.6,0.551636333010902
1.61,0.551633526192221
1.62,0.551631836757897
1.63,0.551631264707929
1.64,0.55162598641878
1.65,0.551618800077343
1.66,0.551612052478535
1.67,0.551605743622354
1.68,0.5515998735088
1.69,0.551594442137874
1.7,0.551589449509576
1.71,0.551584895623905
1.72,0.551580780480862
1.73,0.551577104080447
1.74,0.551573866422659
1.75,0.551571067507498
1.76,0.551568707334966
1.77,0.551566785905061
1.78,0.551565303217783
1.79,0.551564259273133
1.8,0.551563654071111
1.81,0.551563487611716
1.82,0.551563759894949
1.83,0.55156447092081
1.84,0.551565620689298
1.85,0.551567209200413
1.86,0.551569236454157
1.87,0.551571641332969
1.88,0.551572464344197
1.89,0.551573216393855
1.9,0.551573897481942
1.91,0.55157450760846
1.92,0.551575046773407
1.93,0.551575514976784
1.94,0.551575912218591
1.95,0.551575971194179
1.96,0.551575820849518
1.97,0.551575605422636
1.98,0.551575387027498
1.99,0.551575180735251
2,0.551574925623152
2.01,0.525014786254255
2.02,0.496838271310911
2.03,0.470185120740986
2.04,0.444964132566427
2.05,0.421095789529773
2.06,0.398507874578071
2.07,0.377131891858537
2.08,0.356902691039435
2.09,0.33775852730753
2.1,0.319641168386988
2.11,0.302495588608009
2.12,0.286279728203144
2.13,0.27094706881386
2.14,0.256439601895747
2.15,0.242705833340015
2.16,0.229694269037871
2.17,0.217413259637912
2.18,0.205798801714844
2.19,0.194799834277766
2.2,0.184372151026695
2.21,0.174484674631021
2.22,0.165169898220696
2.23,0.156349840128757
2.24,0.147989849718329
2.25,0.140055276352536
2.26,0.132546810577894
2.27,0.125465254310691
2.28,0.118757639806511
2.29,0.11239781148533
2.3,0.106359613767127
2.31,0.100663741511958
2.32,0.0952803477002397
2.33,0.0901809315712293
2.34,0.0853456275503971
2.35,0.0807583732386283
2.36,0.0764385702684836
2.37,0.072349366193165
2.38,0.0684753925622075
2.39,0.0648012809251449
2.4,0.0613236125962415
2.41,0.0580441590083909
2.42,0.0549391528906187
2.43,0.0519966114003936
2.44,0.0492045516951847
2.45,0.0465689226389715
2.46,0.0440790761379031
2.47,0.0417209295638624
2.48,0.0394851728566274
2.49,0.0373630147865794
2.5,0.035360720329428
2.51,0.0334651919697732
2.52,0.0316708873650606
2.53,0.0299727050363447
2.54,0.0283653989454411
2.55,0.0268427662648436
2.56,0.0254014753503919
2.57,0.0240375746269381
2.58,0.0227474846491917
2.59,0.0215263844689795
2.6,0.0203697083896503
2.61,0.0192752295812432
2.62,0.0182399912819752
2.63,0.0172613143829459
2.64,0.0163345792768177
2.65,0.0154572149969259
2.66,0.0146271705415116
2.67,0.013842106068857
2.68,0.0130998773544974
2.69,0.0123967094756567
2.7,0.0117313210889971
2.71,0.0111017479581179
2.72,0.0105061710085705
2.73,0.00994273303047023
2.74,0.00940908878999834
2.75,0.00890405664385392
2.76,0.00842617240162635
2.77,0.00797409326565208
2.78,0.00754611220517429
2.79,0.00714057975970714
2.8,0.00675673089654408
2.81,0.00639351162428581
2.82,0.00604997080436225
2.83,0.00572526015103247
2.84,0.00541752546341068
2.85,0.00512594219683112
2.86,0.00485003836241435
2.87,0.00458909327513412
2.88,0.00434246295353184
2.89,0.00410958011971645
2.9,0.00388848380091586
2.91,0.00367922997698745
2.92,0.00348128884398391
2.93,0.00329413137256132
2.94,0.00311728102861183
2.95,0.00295017883276561
2.96,0.00279171743921368
2.97,0.00264180593304696
2.98,0.00250000281432589
2.99,0.00236590063897939
3,0.00223912601880491
